geoid,geoid20,year,denom_occupied_housing,overcrowded_hh_count,overcrowded_hh_pct
1400000US06037195500,6037195500,2022,2387,41,1.7176372
1400000US06037195600,6037195600,2022,1180,200,16.949152
1400000US06037195710,6037195710,2022,1525,381,24.983606
1400000US06037195720,6037195720,2022,845,83,9.822485
1400000US06037195802,6037195802,2022,1075,256,23.813953
1400000US06037195803,6037195803,2022,1046,112,10.707457
1400000US06037195804,6037195804,2022,1115,162,14.529148
1400000US06037195901,6037195901,2022,1111,115,10.351035
1400000US06037195902,6037195902,2022,974,8,.82135522
1400000US06037195903,6037195903,2022,880,82,9.318182
1400000US06037197200,6037197200,2022,1193,132,11.064543
1400000US06037197300,6037197300,2022,1759,123,6.9926095
1400000US06037197410,6037197410,2022,1763,87,4.9347701
1400000US06037197420,6037197420,2022,1615,219,13.560371
1400000US06037197500,6037197500,2022,1746,143,8.1901493
1400000US06037197600,6037197600,2022,861,71,8.2462254
1400000US06037197700,6037197700,2022,2108,232,11.005692
1400000US06037199001,6037199001,2022,676,118,17.455622
1400000US06037199002,6037199002,2022,1065,211,19.812206
1400000US06037199110,6037199110,2022,777,133,17.117117
1400000US06037199120,6037199120,2022,1089,236,21.671259
1400000US06037199201,6037199201,2022,1116,331,29.659498
1400000US06037199202,6037199202,2022,898,170,18.930958
1400000US06037199300,6037199300,2022,1292,78,6.0371518
1400000US06037199400,6037199400,2022,1495,369,24.682274
1400000US06037199700,6037199700,2022,1246,180,14.446228
1400000US06037199801,6037199801,2022,910,425,46.703297
1400000US06037199802,6037199802,2022,601,69,11.480865
1400000US06037199900,6037199900,2022,861,177,20.557491
1400000US06037201110,6037201110,2022,767,58,7.5619297
1400000US06037201120,6037201120,2022,1281,154,12.021858
1400000US06037201200,6037201200,2022,753,141,18.7251
1400000US06037201301,6037201301,2022,1077,154,14.298979
1400000US06037201302,6037201302,2022,1870,54,2.8877006
1400000US06037201401,6037201401,2022,1302,188,14.439324
1400000US06037201402,6037201402,2022,1501,141,9.3937378
1400000US06037201501,6037201501,2022,1515,390,25.742575
1400000US06037201503,6037201503,2022,992,202,20.362904
1400000US06037201504,6037201504,2022,624,110,17.628204
1400000US06037201601,6037201601,2022,691,105,15.195369
1400000US06037201602,6037201602,2022,735,103,14.013605
1400000US06037201700,6037201700,2022,1449,124,8.5576258
1400000US06037203100,6037203100,2022,1257,321,25.536993
1400000US06037203200,6037203200,2022,1321,445,33.6866
1400000US06037203300,6037203300,2022,471,53,11.252654
1400000US06037203500,6037203500,2022,973,129,13.257965
1400000US06037203601,6037203601,2022,818,175,21.393642
1400000US06037203602,6037203602,2022,580,175,30.172413
1400000US06037203710,6037203710,2022,805,310,38.509315
1400000US06037203720,6037203720,2022,1018,338,33.202358
1400000US06037203800,6037203800,2022,1245,320,25.702812
1400000US06037203900,6037203900,2022,687,204,29.694323
1400000US06037204110,6037204110,2022,853,223,26.143024
1400000US06037204120,6037204120,2022,699,165,23.60515
1400000US06037204200,6037204200,2022,1039,296,28.488932
1400000US06037204300,6037204300,2022,1374,430,31.295488
1400000US06037204410,6037204410,2022,690,215,31.15942
1400000US06037204420,6037204420,2022,847,343,40.495869
1400000US06037204600,6037204600,2022,1148,210,18.292683
1400000US06037204700,6037204700,2022,1231,381,30.950447
1400000US06037204810,6037204810,2022,1364,439,32.18475
1400000US06037204820,6037204820,2022,544,169,31.066177
1400000US06037204910,6037204910,2022,953,181,18.992655
1400000US06037204920,6037204920,2022,687,202,29.403202
1400000US06037205110,6037205110,2022,856,365,42.640186
1400000US06037205120,6037205120,2022,904,191,21.128319
1400000US06037206010,6037206010,2022,1508,154,10.212201
1400000US06037206020,6037206020,2022,251,14,5.5776892
1400000US06037206050,6037206050,2022,768,128,16.666666
1400000US06037206051,6037206051,2022,882,83,9.4104309
1400000US06037206052,6037206052,2022,1790,247,13.798882
1400000US06037206053,6037206053,2022,1152,306,26.5625
1400000US06037206054,6037206054,2022,625,88,14.08
1400000US06037206201,6037206201,2022,1189,47,3.9529016
1400000US06037206202,6037206202,2022,1222,202,16.530279
1400000US06037206301,6037206301,2022,1142,8,.7005254
1400000US06037206302,6037206302,2022,651,8,1.2288786
1400000US06037206303,6037206303,2022,558,21,3.7634408
1400000US06037207101,6037207101,2022,1660,354,21.325302
1400000US06037207102,6037207102,2022,1499,189,12.608406
1400000US06037207103,6037207103,2022,896,187,20.870535
1400000US06037207303,6037207303,2022,1832,163,8.8973799
1400000US06037207304,6037207304,2022,1614,144,8.9219332
1400000US06037207305,6037207305,2022,634,104,16.403786
1400000US06037207306,6037207306,2022,1512,30,1.9841269
1400000US06037207307,6037207307,2022,1131,50,4.4208665
1400000US06037207308,6037207308,2022,770,136,17.662338
1400000US06037207400,6037207400,2022,763,77,10.091743
1400000US06037207501,6037207501,2022,1243,97,7.8037009
1400000US06037207502,6037207502,2022,2463,192,7.7953715
1400000US06037207711,6037207711,2022,1574,55,3.494282
1400000US06037207712,6037207712,2022,2972,442,14.87214
1400000US06037207901,6037207901,2022,2217,252,11.366712
1400000US06037207902,6037207902,2022,4519,559,12.369993
1400000US06037208001,6037208001,2022,1180,229,19.40678
1400000US06037208002,6037208002,2022,1300,365,28.076923
1400000US06037208301,6037208301,2022,588,254,43.197277
1400000US06037208302,6037208302,2022,1743,472,27.079748
1400000US06037208401,6037208401,2022,1386,515,37.157288
1400000US06037208402,6037208402,2022,848,215,25.353773
1400000US06037208501,6037208501,2022,870,248,28.505747
1400000US06037208502,6037208502,2022,1463,434,29.665071
1400000US06037208610,6037208610,2022,1491,274,18.376928
1400000US06037208620,6037208620,2022,1591,359,22.564425
1400000US06037208710,6037208710,2022,2128,385,18.092106
1400000US06037208720,6037208720,2022,1526,548,35.910877
1400000US06037208801,6037208801,2022,1380,465,33.695652
1400000US06037208802,6037208802,2022,1408,186,13.210227
1400000US06037208902,6037208902,2022,683,446,65.300148
1400000US06037208903,6037208903,2022,1132,653,57.685513
1400000US06037208904,6037208904,2022,1349,620,45.959969
1400000US06037209103,6037209103,2022,1105,638,57.737556
1400000US06037209104,6037209104,2022,948,279,29.43038
1400000US06037209105,6037209105,2022,1049,462,44.041946
1400000US06037209106,6037209106,2022,1273,307,24.116261
1400000US06037209201,6037209201,2022,1863,158,8.4809446
1400000US06037209202,6037209202,2022,556,214,38.489208
1400000US06037209300,6037209300,2022,2209,573,25.939339
1400000US06037209401,6037209401,2022,1546,397,25.679173
1400000US06037209402,6037209402,2022,1258,791,62.877583
1400000US06037209403,6037209403,2022,1506,733,48.671978
1400000US06037209510,6037209510,2022,935,269,28.770054
1400000US06037209520,6037209520,2022,947,451,47.624077
1400000US06037209810,6037209810,2022,756,438,57.936508
1400000US06037209820,6037209820,2022,790,376,47.594936
1400000US06037210010,6037210010,2022,1241,425,34.246574
1400000US06037211000,6037211000,2022,2123,81,3.8153555
1400000US06037211121,6037211121,2022,982,171,17.413443
1400000US06037211122,6037211122,2022,1111,317,28.532854
1400000US06037211123,6037211123,2022,1047,122,11.65234
1400000US06037211124,6037211124,2022,2035,250,12.285012
1400000US06037211201,6037211201,2022,1044,159,15.229885
1400000US06037211202,6037211202,2022,956,240,25.104603
1400000US06037211310,6037211310,2022,1431,426,29.769392
1400000US06037211320,6037211320,2022,1218,341,27.996716
1400000US06037211410,6037211410,2022,1140,335,29.385965
1400000US06037211420,6037211420,2022,1328,311,23.418674
1400000US06037211500,6037211500,2022,1848,113,6.1147184
1400000US06037211701,6037211701,2022,1245,131,10.522088
1400000US06037211703,6037211703,2022,2126,471,22.15428
1400000US06037211704,6037211704,2022,1653,210,12.704174
1400000US06037211802,6037211802,2022,2153,381,17.696238
1400000US06037211803,6037211803,2022,1652,326,19.733656
1400000US06037211804,6037211804,2022,1289,368,28.549263
1400000US06037211910,6037211910,2022,1922,416,21.644121
1400000US06037211921,6037211921,2022,934,213,22.80514
1400000US06037211922,6037211922,2022,1379,414,30.021755
1400000US06037212101,6037212101,2022,1520,180,11.842105
1400000US06037212102,6037212102,2022,1218,304,24.95895
1400000US06037212202,6037212202,2022,1282,435,33.931358
1400000US06037212203,6037212203,2022,1493,389,26.054922
1400000US06037212204,6037212204,2022,1460,459,31.438356
1400000US06037212303,6037212303,2022,1603,568,35.433563
1400000US06037212304,6037212304,2022,771,277,35.927368
1400000US06037212305,6037212305,2022,941,275,29.22423
1400000US06037212306,6037212306,2022,1107,304,27.461609
1400000US06037212410,6037212410,2022,1529,504,32.962719
1400000US06037212420,6037212420,2022,1124,319,28.380783
1400000US06037212501,6037212501,2022,905,232,25.635359
1400000US06037212502,6037212502,2022,1417,297,20.959774
1400000US06037212610,6037212610,2022,1917,230,11.997913
1400000US06037212620,6037212620,2022,1778,298,16.760405
1400000US06037212701,6037212701,2022,802,52,6.4837904
1400000US06037212702,6037212702,2022,1377,94,6.8264341
1400000US06037212800,6037212800,2022,1316,42,3.1914895
1400000US06037212900,6037212900,2022,1485,304,20.47138
1400000US06037213100,6037213100,2022,1048,157,14.980916
1400000US06037213201,6037213201,2022,1657,442,26.674713
1400000US06037213202,6037213202,2022,1228,347,28.25733
1400000US06037213310,6037213310,2022,917,198,21.592148
1400000US06037213320,6037213320,2022,956,191,19.97908
1400000US06037213401,6037213401,2022,1648,693,42.050972
1400000US06037213402,6037213402,2022,1735,451,25.994236
1400000US06037214000,6037214000,2022,1198,52,4.3405676
1400000US06037214100,6037214100,2022,1714,0,0
1400000US06037214400,6037214400,2022,1730,0,0
1400000US06037214501,6037214501,2022,1651,141,8.5402784
1400000US06037214503,6037214503,2022,1517,67,4.4166117
1400000US06037214504,6037214504,2022,1697,182,10.724809
1400000US06037214505,6037214505,2022,935,47,5.0267382
1400000US06037214600,6037214600,2022,1272,36,2.8301888
1400000US06037214700,6037214700,2022,1209,0,0
1400000US06037214800,6037214800,2022,1435,54,3.7630663
1400000US06037214902,6037214902,2022,1473,23,1.5614393
1400000US06037214903,6037214903,2022,1085,12,1.1059908
1400000US06037214904,6037214904,2022,847,0,0
1400000US06037215101,6037215101,2022,1835,53,2.8882835
1400000US06037215102,6037215102,2022,2006,52,2.5922234
1400000US06037216100,6037216100,2022,962,39,4.0540543
1400000US06037216201,6037216201,2022,1427,0,0
1400000US06037216202,6037216202,2022,1375,20,1.4545455
1400000US06037216301,6037216301,2022,598,0,0
1400000US06037216302,6037216302,2022,1727,57,3.3005211
1400000US06037216401,6037216401,2022,1625,132,8.1230774
1400000US06037216402,6037216402,2022,1214,50,4.1186161
1400000US06037216700,6037216700,2022,1614,49,3.0359356
1400000US06037216800,6037216800,2022,1413,66,4.6709127
1400000US06037216901,6037216901,2022,1289,0,0
1400000US06037216902,6037216902,2022,1187,9,.758214
1400000US06037217001,6037217001,2022,972,34,3.4979424
1400000US06037217002,6037217002,2022,1904,185,9.7163868
1400000US06037217101,6037217101,2022,890,249,27.977528
1400000US06037217102,6037217102,2022,1232,106,8.6038961
1400000US06037217200,6037217200,2022,1686,135,8.0071173
1400000US06037218110,6037218110,2022,1247,237,19.005613
1400000US06037218120,6037218120,2022,1284,188,14.641745
1400000US06037218210,6037218210,2022,1222,288,23.567921
1400000US06037218220,6037218220,2022,1461,230,15.742642
1400000US06037218300,6037218300,2022,2166,185,8.54109
1400000US06037218400,6037218400,2022,1331,142,10.66867
1400000US06037218500,6037218500,2022,970,117,12.061855
1400000US06037218600,6037218600,2022,1103,146,13.236628
1400000US06037218701,6037218701,2022,838,81,9.6658707
1400000US06037218702,6037218702,2022,848,186,21.933962
1400000US06037218800,6037218800,2022,961,166,17.273674
1400000US06037218900,6037218900,2022,2149,281,13.07585
1400000US06037219010,6037219010,2022,1018,74,7.269155
1400000US06037219020,6037219020,2022,1250,320,25.6
1400000US06037219300,6037219300,2022,1400,281,20.071428
1400000US06037219500,6037219500,2022,820,34,4.1463413
1400000US06037219700,6037219700,2022,1330,233,17.518797
1400000US06037219800,6037219800,2022,957,205,21.421108
1400000US06037219901,6037219901,2022,1535,404,26.319218
1400000US06037219902,6037219902,2022,1173,163,13.895993
1400000US06037220000,6037220000,2022,2174,183,8.4176636
1400000US06037220100,6037220100,2022,1108,120,10.830325
1400000US06037221110,6037221110,2022,1041,489,46.974064
1400000US06037221120,6037221120,2022,775,218,28.129032
1400000US06037221210,6037221210,2022,868,224,25.806452
1400000US06037221220,6037221220,2022,924,244,26.406927
1400000US06037221302,6037221302,2022,1160,219,18.879311
1400000US06037221303,6037221303,2022,725,315,43.448277
1400000US06037221304,6037221304,2022,1157,214,18.496111
1400000US06037221401,6037221401,2022,1182,215,18.189508
1400000US06037221402,6037221402,2022,935,100,10.695188
1400000US06037221500,6037221500,2022,1089,265,24.334251
1400000US06037221601,6037221601,2022,990,235,23.737373
1400000US06037221602,6037221602,2022,864,171,19.791666
1400000US06037221710,6037221710,2022,921,200,21.715527
1400000US06037221810,6037221810,2022,907,190,20.948181
1400000US06037221820,6037221820,2022,967,100,10.341262
1400000US06037221900,6037221900,2022,948,196,20.675106
1400000US06037222001,6037222001,2022,950,117,12.315789
1400000US06037222002,6037222002,2022,1409,292,20.723917
1400000US06037222100,6037222100,2022,1175,189,16.085106
1400000US06037222200,6037222200,2022,1291,158,12.238575
1400000US06037222500,6037222500,2022,1177,314,26.677996
1400000US06037222600,6037222600,2022,1679,250,14.889815
1400000US06037222700,6037222700,2022,151,38,25.165564
1400000US06037224010,6037224010,2022,1710,442,25.847954
1400000US06037224020,6037224020,2022,914,344,37.636761
1400000US06037224200,6037224200,2022,750,232,30.933332
1400000US06037224310,6037224310,2022,584,261,44.69178
1400000US06037224320,6037224320,2022,1107,545,49.232159
1400000US06037224410,6037224410,2022,1109,116,10.459874
1400000US06037224420,6037224420,2022,878,326,37.129841
1400000US06037224600,6037224600,2022,772,367,47.53886
1400000US06037224701,6037224701,2022,333,92,27.627628
1400000US06037224702,6037224702,2022,714,86,12.044818
1400000US06037226001,6037226001,2022,577,161,27.902946
1400000US06037226002,6037226002,2022,1194,301,25.209381
1400000US06037226410,6037226410,2022,843,311,36.892052
1400000US06037226420,6037226420,2022,1303,444,34.075211
1400000US06037226701,6037226701,2022,622,236,37.942123
1400000US06037226702,6037226702,2022,872,216,24.770641
1400000US06037227010,6037227010,2022,1092,325,29.761906
1400000US06037227020,6037227020,2022,766,198,25.848564
1400000US06037228100,6037228100,2022,1182,306,25.888325
1400000US06037228210,6037228210,2022,1001,304,30.369631
1400000US06037228220,6037228220,2022,973,344,35.354572
1400000US06037228310,6037228310,2022,1085,371,34.19355
1400000US06037228320,6037228320,2022,740,262,35.405407
1400000US06037228410,6037228410,2022,716,268,37.430168
1400000US06037228420,6037228420,2022,667,195,29.235382
1400000US06037228500,6037228500,2022,1157,259,22.385479
1400000US06037228600,6037228600,2022,1079,388,35.959221
1400000US06037228710,6037228710,2022,1045,294,28.133972
1400000US06037228720,6037228720,2022,1126,290,25.754885
1400000US06037228800,6037228800,2022,1278,407,31.846636
1400000US06037228900,6037228900,2022,874,91,10.4119
1400000US06037229100,6037229100,2022,1097,268,24.430264
1400000US06037229200,6037229200,2022,1204,354,29.401993
1400000US06037229300,6037229300,2022,1381,546,39.536568
1400000US06037229410,6037229410,2022,835,388,46.467068
1400000US06037229420,6037229420,2022,1031,307,29.776917
1400000US06037231100,6037231100,2022,687,267,38.864628
1400000US06037231210,6037231210,2022,1184,395,33.361488
1400000US06037231220,6037231220,2022,1393,256,18.377602
1400000US06037231301,6037231301,2022,788,176,22.335026
1400000US06037231302,6037231302,2022,820,180,21.95122
1400000US06037231400,6037231400,2022,1517,283,18.655241
1400000US06037231500,6037231500,2022,1486,156,10.497981
1400000US06037231601,6037231601,2022,738,76,10.298103
